	annual_mean_scale	annual_vol_scale	shift_oct_mar	shift_apr_may	et_multiplier	acreage_multiplier	irrigation_efficiency	recharge_decline	urban_wet_year_demand_reduction	omr_probability	omr_flow	delta_outflow_multiplier
2567	0.917480469	0.764208984	0.499755859	0.455810547	0.659667969	0.727050781	0.456054688	0.364501953	0.438598633	0.153686523	1772.460938	0.917480469
2568	0.917480469	0.764208984	0.499755859	0.455810547	0.659667969	1.439941406	0.362304688	0.364501953	0.438598633	0.153686523	1772.460938	0.917480469
2569	0.917480469	0.764208984	0.499755859	0.455810547	0.659667969	1.439941406	0.456054688	0.281982422	0.438598633	0.153686523	1772.460938	0.917480469
2570	0.917480469	0.764208984	0.499755859	0.455810547	0.659667969	1.439941406	0.456054688	0.364501953	0.426879883	0.153686523	1772.460938	0.917480469
2571	0.917480469	0.764208984	0.499755859	0.455810547	0.659667969	1.439941406	0.456054688	0.364501953	0.438598633	0.036987305	1772.460938	0.917480469
2572	0.917480469	0.764208984	0.499755859	0.455810547	0.659667969	1.439941406	0.456054688	0.364501953	0.438598633	0.153686523	-1860.351563	0.917480469
2573	0.917480469	0.764208984	0.499755859	0.455810547	0.659667969	1.439941406	0.456054688	0.364501953	0.438598633	0.153686523	1772.460938	0.507324219
2574	0.917480469	0.764208984	0.499755859	0.455810547	0.659667969	1.439941406	0.456054688	0.364501953	0.438598633	0.153686523	1772.460938	0.917480469
2575	0.962402344	0.911181641	0.282470703	0.052001953	1.471191406	1.227050781	0.162304688	0.031982422	0.801879883	0.161987305	3139.648438	1.007324219
2576	1.417480469	0.911181641	0.282470703	0.052001953	1.471191406	1.227050781	0.162304688	0.031982422	0.801879883	0.161987305	3139.648438	1.007324219
2577	0.962402344	1.114208984	0.282470703	0.052001953	1.471191406	1.227050781	0.162304688	0.031982422	0.801879883	0.161987305	3139.648438	1.007324219
2578	0.962402344	0.911181641	0.249755859	0.052001953	1.471191406	1.227050781	0.162304688	0.031982422	0.801879883	0.161987305	3139.648438	1.007324219
2579	0.962402344	0.911181641	0.282470703	0.205810547	1.471191406	1.227050781	0.162304688	0.031982422	0.801879883	0.161987305	3139.648438	1.007324219
2580	0.962402344	0.911181641	0.282470703	0.052001953	1.159667969	1.227050781	0.162304688	0.031982422	0.801879883	0.161987305	3139.648438	1.007324219
2581	0.962402344	0.911181641	0.282470703	0.052001953	1.471191406	0.939941406	0.162304688	0.031982422	0.801879883	0.161987305	3139.648438	1.007324219
2582	0.962402344	0.911181641	0.282470703	0.052001953	1.471191406	1.227050781	0.256054688	0.031982422	0.801879883	0.161987305	3139.648438	1.007324219
2583	0.962402344	0.911181641	0.282470703	0.052001953	1.471191406	1.227050781	0.162304688	0.114501953	0.801879883	0.161987305	3139.648438	1.007324219
2584	0.962402344	0.911181641	0.282470703	0.052001953	1.471191406	1.227050781	0.162304688	0.031982422	0.813598633	0.161987305	3139.648438	1.007324219
2585	0.962402344	0.911181641	0.282470703	0.052001953	1.471191406	1.227050781	0.162304688	0.031982422	0.801879883	0.028686523	3139.648438	1.007324219
2586	0.962402344	0.911181641	0.282470703	0.052001953	1.471191406	1.227050781	0.162304688	0.031982422	0.801879883	0.161987305	-3227.539063	1.007324219
2587	0.962402344	0.911181641	0.282470703	0.052001953	1.471191406	1.227050781	0.162304688	0.031982422	0.801879883	0.161987305	3139.648438	1.417480469
2588	0.962402344	1.114208984	0.249755859	0.205810547	1.159667969	0.939941406	0.256054688	0.114501953	0.813598633	0.028686523	-3227.539063	1.417480469
2589	1.417480469	0.911181641	0.249755859	0.205810547	1.159667969	0.939941406	0.256054688	0.114501953	0.813598633	0.028686523	-3227.539063	1.417480469
2590	1.417480469	1.114208984	0.282470703	0.205810547	1.159667969	0.939941406	0.256054688	0.114501953	0.813598633	0.028686523	-3227.539063	1.417480469
2591	1.417480469	1.114208984	0.249755859	0.052001953	1.159667969	0.939941406	0.256054688	0.114501953	0.813598633	0.028686523	-3227.539063	1.417480469
2592	1.417480469	1.114208984	0.249755859	0.205810547	1.471191406	0.939941406	0.256054688	0.114501953	0.813598633	0.028686523	-3227.539063	1.417480469
2593	1.417480469	1.114208984	0.249755859	0.205810547	1.159667969	1.227050781	0.256054688	0.114501953	0.813598633	0.028686523	-3227.539063	1.417480469
2594	1.417480469	1.114208984	0.249755859	0.205810547	1.159667969	0.939941406	0.162304688	0.114501953	0.813598633	0.028686523	-3227.539063	1.417480469
2595	1.417480469	1.114208984	0.249755859	0.205810547	1.159667969	0.939941406	0.256054688	0.031982422	0.813598633	0.028686523	-3227.539063	1.417480469
2596	1.417480469	1.114208984	0.249755859	0.205810547	1.159667969	0.939941406	0.256054688	0.114501953	0.801879883	0.028686523	-3227.539063	1.417480469
2597	1.417480469	1.114208984	0.249755859	0.205810547	1.159667969	0.939941406	0.256054688	0.114501953	0.813598633	0.161987305	-3227.539063	1.417480469
2598	1.417480469	1.114208984	0.249755859	0.205810547	1.159667969	0.939941406	0.256054688	0.114501953	0.813598633	0.028686523	3139.648438	1.417480469
2599	1.417480469	1.114208984	0.249755859	0.205810547	1.159667969	0.939941406	0.256054688	0.114501953	0.813598633	0.028686523	-3227.539063	1.007324219
2600	1.417480469	1.114208984	0.249755859	0.205810547	1.159667969	0.939941406	0.256054688	0.114501953	0.813598633	0.028686523	-3227.539063	1.417480469
2601	0.837402344	0.648681641	0.469970703	0.114501953	1.346191406	1.352050781	0.312304688	0.344482422	0.333129883	0.068237305	-610.3515625	1.132324219
2602	0.792480469	0.648681641	0.469970703	0.114501953	1.346191406	1.352050781	0.312304688	0.344482422	0.333129883	0.068237305	-610.3515625	1.132324219
2603	0.837402344	0.851708984	0.469970703	0.114501953	1.346191406	1.352050781	0.312304688	0.344482422	0.333129883	0.068237305	-610.3515625	1.132324219
2604	0.837402344	0.648681641	0.187255859	0.114501953	1.346191406	1.352050781	0.312304688	0.344482422	0.333129883	0.068237305	-610.3515625	1.132324219
2605	0.837402344	0.648681641	0.469970703	0.143310547	1.346191406	1.352050781	0.312304688	0.344482422	0.333129883	0.068237305	-610.3515625	1.132324219
2606	0.837402344	0.648681641	0.469970703	0.114501953	1.034667969	1.352050781	0.312304688	0.344482422	0.333129883	0.068237305	-610.3515625	1.132324219
2607	0.837402344	0.648681641	0.469970703	0.114501953	1.346191406	0.814941406	0.312304688	0.344482422	0.333129883	0.068237305	-610.3515625	1.132324219
2608	0.837402344	0.648681641	0.469970703	0.114501953	1.346191406	1.352050781	0.406054688	0.344482422	0.333129883	0.068237305	-610.3515625	1.132324219
2609	0.837402344	0.648681641	0.469970703	0.114501953	1.346191406	1.352050781	0.312304688	0.427001953	0.333129883	0.068237305	-610.3515625	1.132324219
2610	0.837402344	0.648681641	0.469970703	0.114501953	1.346191406	1.352050781	0.312304688	0.344482422	0.344848633	0.068237305	-610.3515625	1.132324219
2611	0.837402344	0.648681641	0.469970703	0.114501953	1.346191406	1.352050781	0.312304688	0.344482422	0.333129883	0.122436523	-610.3515625	1.132324219
2612	0.837402344	0.648681641	0.469970703	0.114501953	1.346191406	1.352050781	0.312304688	0.344482422	0.333129883	0.068237305	522.4609375	1.132324219
2613	0.837402344	0.648681641	0.469970703	0.114501953	1.346191406	1.352050781	0.312304688	0.344482422	0.333129883	0.068237305	-610.3515625	1.292480469
2614	0.837402344	0.851708984	0.187255859	0.143310547	1.034667969	0.814941406	0.406054688	0.427001953	0.344848633	0.122436523	522.4609375	1.292480469
2615	0.792480469	0.648681641	0.187255859	0.143310547	1.034667969	0.814941406	0.406054688	0.427001953	0.344848633	0.122436523	522.4609375	1.292480469
2616	0.792480469	0.851708984	0.469970703	0.143310547	1.034667969	0.814941406	0.406054688	0.427001953	0.344848633	0.122436523	522.4609375	1.292480469
2617	0.792480469	0.851708984	0.187255859	0.114501953	1.034667969	0.814941406	0.406054688	0.427001953	0.344848633	0.122436523	522.4609375	1.292480469
2618	0.792480469	0.851708984	0.187255859	0.143310547	1.346191406	0.814941406	0.406054688	0.427001953	0.344848633	0.122436523	522.4609375	1.292480469
2619	0.792480469	0.851708984	0.187255859	0.143310547	1.034667969	1.352050781	0.406054688	0.427001953	0.344848633	0.122436523	522.4609375	1.292480469
2620	0.792480469	0.851708984	0.187255859	0.143310547	1.034667969	0.814941406	0.312304688	0.427001953	0.344848633	0.122436523	522.4609375	1.292480469
2621	0.792480469	0.851708984	0.187255859	0.143310547	1.034667969	0.814941406	0.406054688	0.344482422	0.344848633	0.122436523	522.4609375	1.292480469
2622	0.792480469	0.851708984	0.187255859	0.143310547	1.034667969	0.814941406	0.406054688	0.427001953	0.333129883	0.122436523	522.4609375	1.292480469
2623	0.792480469	0.851708984	0.187255859	0.143310547	1.034667969	0.814941406	0.406054688	0.427001953	0.344848633	0.068237305	522.4609375	1.292480469
2624	0.792480469	0.851708984	0.187255859	0.143310547	1.034667969	0.814941406	0.406054688	0.427001953	0.344848633	0.122436523	-610.3515625	1.292480469
2625	0.792480469	0.851708984	0.187255859	0.143310547	1.034667969	0.814941406	0.406054688	0.427001953	0.344848633	0.122436523	522.4609375	1.132324219
2626	0.792480469	0.851708984	0.187255859	0.143310547	1.034667969	0.814941406	0.406054688	0.427001953	0.344848633	0.122436523	522.4609375	1.292480469
2627	1.337402344	0.998681641	0.219970703	0.364501953	0.846191406	0.852050781	0.112304688	0.094482422	0.708129883	0.193237305	4389.648438	0.632324219
2628	1.292480469	0.998681641	0.219970703	0.364501953	0.846191406	0.852050781	0.112304688	0.094482422	0.708129883	0.193237305	4389.648438	0.632324219
2629	1.337402344	0.501708984	0.219970703	0.364501953	0.846191406	0.852050781	0.112304688	0.094482422	0.708129883	0.193237305	4389.648438	0.632324219
2630	1.337402344	0.998681641	0.437255859	0.364501953	0.846191406	0.852050781	0.112304688	0.094482422	0.708129883	0.193237305	4389.648438	0.632324219
2631	1.337402344	0.998681641	0.219970703	0.393310547	0.846191406	0.852050781	0.112304688	0.094482422	0.708129883	0.193237305	4389.648438	0.632324219
2632	1.337402344	0.998681641	0.219970703	0.364501953	0.534667969	0.852050781	0.112304688	0.094482422	0.708129883	0.193237305	4389.648438	0.632324219
2633	1.337402344	0.998681641	0.219970703	0.364501953	0.846191406	1.314941406	0.112304688	0.094482422	0.708129883	0.193237305	4389.648438	0.632324219
2634	1.337402344	0.998681641	0.219970703	0.364501953	0.846191406	0.852050781	0.206054688	0.094482422	0.708129883	0.193237305	4389.648438	0.632324219
2635	1.337402344	0.998681641	0.219970703	0.364501953	0.846191406	0.852050781	0.112304688	0.177001953	0.708129883	0.193237305	4389.648438	0.632324219
2636	1.337402344	0.998681641	0.219970703	0.364501953	0.846191406	0.852050781	0.112304688	0.094482422	0.719848633	0.193237305	4389.648438	0.632324219
2637	1.337402344	0.998681641	0.219970703	0.364501953	0.846191406	0.852050781	0.112304688	0.094482422	0.708129883	0.247436523	4389.648438	0.632324219
2638	1.337402344	0.998681641	0.219970703	0.364501953	0.846191406	0.852050781	0.112304688	0.094482422	0.708129883	0.193237305	-4477.539063	0.632324219
2639	1.337402344	0.998681641	0.219970703	0.364501953	0.846191406	0.852050781	0.112304688	0.094482422	0.708129883	0.193237305	4389.648438	0.792480469
2640	1.337402344	0.501708984	0.437255859	0.393310547	0.534667969	1.314941406	0.206054688	0.177001953	0.719848633	0.247436523	-4477.539063	0.792480469
2641	1.292480469	0.998681641	0.437255859	0.393310547	0.534667969	1.314941406	0.206054688	0.177001953	0.719848633	0.247436523	-4477.539063	0.792480469
2642	1.292480469	0.501708984	0.219970703	0.393310547	0.534667969	1.314941406	0.206054688	0.177001953	0.719848633	0.247436523	-4477.539063	0.792480469
2643	1.292480469	0.501708984	0.437255859	0.364501953	0.534667969	1.314941406	0.206054688	0.177001953	0.719848633	0.247436523	-4477.539063	0.792480469
2644	1.292480469	0.501708984	0.437255859	0.393310547	0.846191406	1.314941406	0.206054688	0.177001953	0.719848633	0.247436523	-4477.539063	0.792480469
2645	1.292480469	0.501708984	0.437255859	0.393310547	0.534667969	0.852050781	0.206054688	0.177001953	0.719848633	0.247436523	-4477.539063	0.792480469
2646	1.292480469	0.501708984	0.437255859	0.393310547	0.534667969	1.314941406	0.112304688	0.177001953	0.719848633	0.247436523	-4477.539063	0.792480469
2647	1.292480469	0.501708984	0.437255859	0.393310547	0.534667969	1.314941406	0.206054688	0.094482422	0.719848633	0.247436523	-4477.539063	0.792480469
2648	1.292480469	0.501708984	0.437255859	0.393310547	0.534667969	1.314941406	0.206054688	0.177001953	0.708129883	0.247436523	-4477.539063	0.792480469
2649	1.292480469	0.501708984	0.437255859	0.393310547	0.534667969	1.314941406	0.206054688	0.177001953	0.719848633	0.193237305	-4477.539063	0.792480469
2650	1.292480469	0.501708984	0.437255859	0.393310547	0.534667969	1.314941406	0.206054688	0.177001953	0.719848633	0.247436523	4389.648438	0.792480469
2651	1.292480469	0.501708984	0.437255859	0.393310547	0.534667969	1.314941406	0.206054688	0.177001953	0.719848633	0.247436523	-4477.539063	0.632324219
2652	1.292480469	0.501708984	0.437255859	0.393310547	0.534667969	1.314941406	0.206054688	0.177001953	0.719848633	0.247436523	-4477.539063	0.792480469
2653	1.087402344	0.823681641	0.344970703	0.239501953	0.596191406	0.602050781	0.412304688	0.219482422	0.895629883	0.130737305	1889.648438	0.882324219
2654	0.542480469	0.823681641	0.344970703	0.239501953	0.596191406	0.602050781	0.412304688	0.219482422	0.895629883	0.130737305	1889.648438	0.882324219
2655	1.087402344	1.026708984	0.344970703	0.239501953	0.596191406	0.602050781	0.412304688	0.219482422	0.895629883	0.130737305	1889.648438	0.882324219
2656	1.087402344	0.823681641	0.312255859	0.239501953	0.596191406	0.602050781	0.412304688	0.219482422	0.895629883	0.130737305	1889.648438	0.882324219
2657	1.087402344	0.823681641	0.344970703	0.018310547	0.596191406	0.602050781	0.412304688	0.219482422	0.895629883	0.130737305	1889.648438	0.882324219
2658	1.087402344	0.823681641	0.344970703	0.239501953	0.784667969	0.602050781	0.412304688	0.219482422	0.895629883	0.130737305	1889.648438	0.882324219
2659	1.087402344	0.823681641	0.344970703	0.239501953	0.596191406	0.564941406	0.412304688	0.219482422	0.895629883	0.130737305	1889.648438	0.882324219
2660	1.087402344	0.823681641	0.344970703	0.239501953	0.596191406	0.602050781	0.106054688	0.219482422	0.895629883	0.130737305	1889.648438	0.882324219
2661	1.087402344	0.823681641	0.344970703	0.239501953	0.596191406	0.602050781	0.412304688	0.302001953	0.895629883	0.130737305	1889.648438	0.882324219
2662	1.087402344	0.823681641	0.344970703	0.239501953	0.596191406	0.602050781	0.412304688	0.219482422	0.532348633	0.130737305	1889.648438	0.882324219
2663	1.087402344	0.823681641	0.344970703	0.239501953	0.596191406	0.602050781	0.412304688	0.219482422	0.895629883	0.184936523	1889.648438	0.882324219
2664	1.087402344	0.823681641	0.344970703	0.239501953	0.596191406	0.602050781	0.412304688	0.219482422	0.895629883	0.130737305	3022.460938	0.882324219
2665	1.087402344	0.823681641	0.344970703	0.239501953	0.596191406	0.602050781	0.412304688	0.219482422	0.895629883	0.130737305	1889.648438	1.042480469
2666	1.087402344	1.026708984	0.312255859	0.018310547	0.784667969	0.564941406	0.106054688	0.302001953	0.532348633	0.184936523	3022.460938	1.042480469
2667	0.542480469	0.823681641	0.312255859	0.018310547	0.784667969	0.564941406	0.106054688	0.302001953	0.532348633	0.184936523	3022.460938	1.042480469
2668	0.542480469	1.026708984	0.344970703	0.018310547	0.784667969	0.564941406	0.106054688	0.302001953	0.532348633	0.184936523	3022.460938	1.042480469
2669	0.542480469	1.026708984	0.312255859	0.239501953	0.784667969	0.564941406	0.106054688	0.302001953	0.532348633	0.184936523	3022.460938	1.042480469
2670	0.542480469	1.026708984	0.312255859	0.018310547	0.596191406	0.564941406	0.106054688	0.302001953	0.532348633	0.184936523	3022.460938	1.042480469
2671	0.542480469	1.026708984	0.312255859	0.018310547	0.784667969	0.602050781	0.106054688	0.302001953	0.532348633	0.184936523	3022.460938	1.042480469
2672	0.542480469	1.026708984	0.312255859	0.018310547	0.784667969	0.564941406	0.412304688	0.302001953	0.532348633	0.184936523	3022.460938	1.042480469
2673	0.542480469	1.026708984	0.312255859	0.018310547	0.784667969	0.564941406	0.106054688	0.219482422	0.532348633	0.184936523	3022.460938	1.042480469
2674	0.542480469	1.026708984	0.312255859	0.018310547	0.784667969	0.564941406	0.106054688	0.302001953	0.895629883	0.184936523	3022.460938	1.042480469
2675	0.542480469	1.026708984	0.312255859	0.018310547	0.784667969	0.564941406	0.106054688	0.302001953	0.532348633	0.130737305	3022.460938	1.042480469
2676	0.542480469	1.026708984	0.312255859	0.018310547	0.784667969	0.564941406	0.106054688	0.302001953	0.532348633	0.184936523	1889.648438	1.042480469
2677	0.542480469	1.026708984	0.312255859	0.018310547	0.784667969	0.564941406	0.106054688	0.302001953	0.532348633	0.184936523	3022.460938	0.882324219
2678	0.542480469	1.026708984	0.312255859	0.018310547	0.784667969	0.564941406	0.106054688	0.302001953	0.532348633	0.184936523	3022.460938	1.042480469
2679	0.587402344	1.173681641	0.094970703	0.489501953	1.096191406	1.102050781	0.212304688	0.469482422	0.520629883	0.005737305	-3110.351563	1.382324219
2680	1.042480469	1.173681641	0.094970703	0.489501953	1.096191406	1.102050781	0.212304688	0.469482422	0.520629883	0.005737305	-3110.351563	1.382324219
2681	0.587402344	0.676708984	0.094970703	0.489501953	1.096191406	1.102050781	0.212304688	0.469482422	0.520629883	0.005737305	-3110.351563	1.382324219
2682	0.587402344	1.173681641	0.062255859	0.489501953	1.096191406	1.102050781	0.212304688	0.469482422	0.520629883	0.005737305	-3110.351563	1.382324219
2683	0.587402344	1.173681641	0.094970703	0.268310547	1.096191406	1.102050781	0.212304688	0.469482422	0.520629883	0.005737305	-3110.351563	1.382324219
2684	0.587402344	1.173681641	0.094970703	0.489501953	1.284667969	1.102050781	0.212304688	0.469482422	0.520629883	0.005737305	-3110.351563	1.382324219
2685	0.587402344	1.173681641	0.094970703	0.489501953	1.096191406	1.064941406	0.212304688	0.469482422	0.520629883	0.005737305	-3110.351563	1.382324219
2686	0.587402344	1.173681641	0.094970703	0.489501953	1.096191406	1.102050781	0.306054688	0.469482422	0.520629883	0.005737305	-3110.351563	1.382324219
2687	0.587402344	1.173681641	0.094970703	0.489501953	1.096191406	1.102050781	0.212304688	0.052001953	0.520629883	0.005737305	-3110.351563	1.382324219
2688	0.587402344	1.173681641	0.094970703	0.489501953	1.096191406	1.102050781	0.212304688	0.469482422	0.907348633	0.005737305	-3110.351563	1.382324219
2689	0.587402344	1.173681641	0.094970703	0.489501953	1.096191406	1.102050781	0.212304688	0.469482422	0.520629883	0.059936523	-3110.351563	1.382324219
2690	0.587402344	1.173681641	0.094970703	0.489501953	1.096191406	1.102050781	0.212304688	0.469482422	0.520629883	0.005737305	-1977.539063	1.382324219
2691	0.587402344	1.173681641	0.094970703	0.489501953	1.096191406	1.102050781	0.212304688	0.469482422	0.520629883	0.005737305	-3110.351563	0.542480469
2692	0.587402344	0.676708984	0.062255859	0.268310547	1.284667969	1.064941406	0.306054688	0.052001953	0.907348633	0.059936523	-1977.539063	0.542480469
2693	1.042480469	1.173681641	0.062255859	0.268310547	1.284667969	1.064941406	0.306054688	0.052001953	0.907348633	0.059936523	-1977.539063	0.542480469
2694	1.042480469	0.676708984	0.094970703	0.268310547	1.284667969	1.064941406	0.306054688	0.052001953	0.907348633	0.059936523	-1977.539063	0.542480469
2695	1.042480469	0.676708984	0.062255859	0.489501953	1.284667969	1.064941406	0.306054688	0.052001953	0.907348633	0.059936523	-1977.539063	0.542480469
2696	1.042480469	0.676708984	0.062255859	0.268310547	1.096191406	1.064941406	0.306054688	0.052001953	0.907348633	0.059936523	-1977.539063	0.542480469
2697	1.042480469	0.676708984	0.062255859	0.268310547	1.284667969	1.102050781	0.306054688	0.052001953	0.907348633	0.059936523	-1977.539063	0.542480469
2698	1.042480469	0.676708984	0.062255859	0.268310547	1.284667969	1.064941406	0.212304688	0.052001953	0.907348633	0.059936523	-1977.539063	0.542480469
2699	1.042480469	0.676708984	0.062255859	0.268310547	1.284667969	1.064941406	0.306054688	0.469482422	0.907348633	0.059936523	-1977.539063	0.542480469
2700	1.042480469	0.676708984	0.062255859	0.268310547	1.284667969	1.064941406	0.306054688	0.052001953	0.520629883	0.059936523	-1977.539063	0.542480469
2701	1.042480469	0.676708984	0.062255859	0.268310547	1.284667969	1.064941406	0.306054688	0.052001953	0.907348633	0.005737305	-1977.539063	0.542480469
2702	1.042480469	0.676708984	0.062255859	0.268310547	1.284667969	1.064941406	0.306054688	0.052001953	0.907348633	0.059936523	-3110.351563	0.542480469
2703	1.042480469	0.676708984	0.062255859	0.268310547	1.284667969	1.064941406	0.306054688	0.052001953	0.907348633	0.059936523	-1977.539063	1.382324219
2704	1.042480469	0.676708984	0.062255859	0.268310547	1.284667969	1.064941406	0.306054688	0.052001953	0.907348633	0.059936523	-1977.539063	0.542480469
2705	0.618652344	0.845556641	0.423095703	0.005126953	0.877441406	0.820800781	0.149804688	0.235107422	0.590942383	0.154174805	-2797.851563	1.226074219
2706	0.948730469	0.845556641	0.423095703	0.005126953	0.877441406	0.820800781	0.149804688	0.235107422	0.590942383	0.154174805	-2797.851563	1.226074219
2707	0.618652344	0.829833984	0.423095703	0.005126953	0.877441406	0.820800781	0.149804688	0.235107422	0.590942383	0.154174805	-2797.851563	1.226074219
2708	0.618652344	0.845556641	0.359130859	0.005126953	0.877441406	0.820800781	0.149804688	0.235107422	0.590942383	0.154174805	-2797.851563	1.226074219
2709	0.618652344	0.845556641	0.423095703	0.158935547	0.877441406	0.820800781	0.149804688	0.235107422	0.590942383	0.154174805	-2797.851563	1.226074219
2710	0.618652344	0.845556641	0.423095703	0.005126953	1.440917969	0.820800781	0.149804688	0.235107422	0.590942383	0.154174805	-2797.851563	1.226074219
2711	0.618652344	0.845556641	0.423095703	0.005126953	0.877441406	1.471191406	0.149804688	0.235107422	0.590942383	0.154174805	-2797.851563	1.226074219
2712	0.618652344	0.845556641	0.423095703	0.005126953	0.877441406	0.820800781	0.143554688	0.235107422	0.590942383	0.154174805	-2797.851563	1.226074219
2713	0.618652344	0.845556641	0.423095703	0.005126953	0.877441406	0.820800781	0.149804688	0.317626953	0.590942383	0.154174805	-2797.851563	1.226074219
2714	0.618652344	0.845556641	0.423095703	0.005126953	0.877441406	0.820800781	0.149804688	0.235107422	0.649536133	0.154174805	-2797.851563	1.226074219
2715	0.618652344	0.845556641	0.423095703	0.005126953	0.877441406	0.820800781	0.149804688	0.235107422	0.590942383	0.005249023	-2797.851563	1.226074219
2716	0.618652344	0.845556641	0.423095703	0.005126953	0.877441406	0.820800781	0.149804688	0.235107422	0.590942383	0.154174805	-2290.039063	1.226074219
2717	0.618652344	0.845556641	0.423095703	0.005126953	0.877441406	0.820800781	0.149804688	0.235107422	0.590942383	0.154174805	-2797.851563	0.761230469
2718	0.618652344	0.829833984	0.359130859	0.158935547	1.440917969	1.471191406	0.143554688	0.317626953	0.649536133	0.005249023	-2290.039063	0.761230469
2719	0.948730469	0.845556641	0.359130859	0.158935547	1.440917969	1.471191406	0.143554688	0.317626953	0.649536133	0.005249023	-2290.039063	0.761230469
2720	0.948730469	0.829833984	0.423095703	0.158935547	1.440917969	1.471191406	0.143554688	0.317626953	0.649536133	0.005249023	-2290.039063	0.761230469
2721	0.948730469	0.829833984	0.359130859	0.005126953	1.440917969	1.471191406	0.143554688	0.317626953	0.649536133	0.005249023	-2290.039063	0.761230469
2722	0.948730469	0.829833984	0.359130859	0.158935547	0.877441406	1.471191406	0.143554688	0.317626953	0.649536133	0.005249023	-2290.039063	0.761230469
2723	0.948730469	0.829833984	0.359130859	0.158935547	1.440917969	0.820800781	0.143554688	0.317626953	0.649536133	0.005249023	-2290.039063	0.761230469
2724	0.948730469	0.829833984	0.359130859	0.158935547	1.440917969	1.471191406	0.149804688	0.317626953	0.649536133	0.005249023	-2290.039063	0.761230469
2725	0.948730469	0.829833984	0.359130859	0.158935547	1.440917969	1.471191406	0.143554688	0.235107422	0.649536133	0.005249023	-2290.039063	0.761230469
2726	0.948730469	0.829833984	0.359130859	0.158935547	1.440917969	1.471191406	0.143554688	0.317626953	0.590942383	0.005249023	-2290.039063	0.761230469
2727	0.948730469	0.829833984	0.359130859	0.158935547	1.440917969	1.471191406	0.143554688	0.317626953	0.649536133	0.154174805	-2290.039063	0.761230469
2728	0.948730469	0.829833984	0.359130859	0.158935547	1.440917969	1.471191406	0.143554688	0.317626953	0.649536133	0.005249023	-2797.851563	0.761230469
2729	0.948730469	0.829833984	0.359130859	0.158935547	1.440917969	1.471191406	0.143554688	0.317626953	0.649536133	0.005249023	-2290.039063	1.226074219
2730	0.948730469	0.829833984	0.359130859	0.158935547	1.440917969	1.471191406	0.143554688	0.317626953	0.649536133	0.005249023	-2290.039063	0.761230469
2731	1.118652344	1.195556641	0.173095703	0.255126953	1.377441406	1.320800781	0.349804688	0.485107422	0.965942383	0.029174805	2202.148438	0.726074219
2732	1.448730469	1.195556641	0.173095703	0.255126953	1.377441406	1.320800781	0.349804688	0.485107422	0.965942383	0.029174805	2202.148438	0.726074219
2733	1.118652344	1.179833984	0.173095703	0.255126953	1.377441406	1.320800781	0.349804688	0.485107422	0.965942383	0.029174805	2202.148438	0.726074219
2734	1.118652344	1.195556641	0.109130859	0.255126953	1.377441406	1.320800781	0.349804688	0.485107422	0.965942383	0.029174805	2202.148438	0.726074219
2735	1.118652344	1.195556641	0.173095703	0.408935547	1.377441406	1.320800781	0.349804688	0.485107422	0.965942383	0.029174805	2202.148438	0.726074219
2736	1.118652344	1.195556641	0.173095703	0.255126953	0.940917969	1.320800781	0.349804688	0.485107422	0.965942383	0.029174805	2202.148438	0.726074219
2737	1.118652344	1.195556641	0.173095703	0.255126953	1.377441406	0.971191406	0.349804688	0.485107422	0.965942383	0.029174805	2202.148438	0.726074219
2738	1.118652344	1.195556641	0.173095703	0.255126953	1.377441406	1.320800781	0.343554688	0.485107422	0.965942383	0.029174805	2202.148438	0.726074219
2739	1.118652344	1.195556641	0.173095703	0.255126953	1.377441406	1.320800781	0.349804688	0.067626953	0.965942383	0.029174805	2202.148438	0.726074219
2740	1.118652344	1.195556641	0.173095703	0.255126953	1.377441406	1.320800781	0.349804688	0.485107422	0.274536133	0.029174805	2202.148438	0.726074219
2741	1.118652344	1.195556641	0.173095703	0.255126953	1.377441406	1.320800781	0.349804688	0.485107422	0.965942383	0.130249023	2202.148438	0.726074219
2742	1.118652344	1.195556641	0.173095703	0.255126953	1.377441406	1.320800781	0.349804688	0.485107422	0.965942383	0.029174805	2709.960938	0.726074219
2743	1.118652344	1.195556641	0.173095703	0.255126953	1.377441406	1.320800781	0.349804688	0.485107422	0.965942383	0.029174805	2202.148438	1.261230469
2744	1.118652344	1.179833984	0.109130859	0.408935547	0.940917969	0.971191406	0.343554688	0.067626953	0.274536133	0.130249023	2709.960938	1.261230469
2745	1.448730469	1.195556641	0.109130859	0.408935547	0.940917969	0.971191406	0.343554688	0.067626953	0.274536133	0.130249023	2709.960938	1.261230469
2746	1.448730469	1.179833984	0.173095703	0.408935547	0.940917969	0.971191406	0.343554688	0.067626953	0.274536133	0.130249023	2709.960938	1.261230469
2747	1.448730469	1.179833984	0.109130859	0.255126953	0.940917969	0.971191406	0.343554688	0.067626953	0.274536133	0.130249023	2709.960938	1.261230469
2748	1.448730469	1.179833984	0.109130859	0.408935547	1.377441406	0.971191406	0.343554688	0.067626953	0.274536133	0.130249023	2709.960938	1.261230469
2749	1.448730469	1.179833984	0.109130859	0.408935547	0.940917969	1.320800781	0.343554688	0.067626953	0.274536133	0.130249023	2709.960938	1.261230469
2750	1.448730469	1.179833984	0.109130859	0.408935547	0.940917969	0.971191406	0.349804688	0.067626953	0.274536133	0.130249023	2709.960938	1.261230469
