ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
9524.195477,21902.99263,10448.93637,7054.990669,2593.915032,2857.624178,7209.652125,3113.358836,13437.4415,11601.82809,4295.457524,2604.238278,1071.742757,319.251207,1598.714239,3308.038772,9022.332619,2584.267145,1755.786473,249.8316788,1033.644043,16.69233608,1518.590102,1320.967242,858.0981543,2476.555267,846.1781543,541.6100933,176.8266693,719.338807
10041.29975,23243.93174,9234.244963,6967.81876,2278.823687,2395.647789,4893.068663,2968.008437,7837.808,4636.165239,3961.075227,2565.186087,1107.305197,330.9334026,1512.713886,5447.07772,9319.522856,2641.240053,1755.786473,269.1931333,914.2939614,18.14465261,1509.942756,1584.941035,878.3925778,2283.793296,913.419063,559.5715022,183.3029751,680.6466953
14733.69486,26826.92695,7679.412693,8851.410141,1633.993211,1919.344532,3174.630399,4625.119727,4954.41385,3231.794722,4190.417137,3196.500658,1400.953564,330.9334026,1723.925261,5677.386511,8565.582229,2651.632748,1755.786473,290.4453777,1012.470089,9.435183914,1463.000025,1956.804264,937.5653845,2416.009671,847.6994418,707.9739634,183.3029751,775.6666159
12951.64227,24801.82013,7643.967153,8956.666335,1476.256243,1736.611836,2535.588611,5087.088824,5464.797385,3301.356304,5088.523643,3302.099185,1421.848342,331.8447796,1916.174802,9873.137923,8608.686156,3328.055178,1755.786473,374.5119058,1146.089575,26.85323521,1366.207891,1993.822616,959.200442,2933.917705,799.7788847,718.5152493,183.801655,862.1727516
10536.42881,21814.88012,11675.89739,6759.920117,2443.283333,2043.206823,4564.853988,3726.924313,6700.357853,5533.244063,3911.26503,2519.05897,1222.521601,364.6543502,1761.448528,11090.82091,15146.11516,4279.771892,1755.786473,377.8163706,951.9730782,10.16089913,1262.948414,2078.32524,1150.864861,2255.057898,804.2286508,617.7841343,201.9827841,792.5674924
9361.441542,19860.11522,11336.43818,3641.440462,2525.32186,1909.250602,4445.094705,3327.765267,6634.251433,4007.129132,3259.656285,2359.768059,920.9639121,427.6014999,1544.745943,8601.094091,17589.42727,5003.522209,2277.720877,321.1456821,911.4006261,11.61232956,1606.008223,1808.214023,6778.06009,1879.373314,852.8718194,465.4066073,236.840292,695.0643846
8868.372658,18513.25259,11872.8928,3260.822762,2752.417184,2311.705364,4046.352947,2997.545506,6153.143599,3570.330857,3250.518444,2409.92298,1070.621286,718.9728571,1547.262747,6715.376693,13089.22599,4434.466045,2277.720877,298.0026476,865.1730185,16.69233608,1410.316618,1910.547476,4813.800281,1874.118202,1018.121677,541.0211946,398.2253052,696.2046236
7774.418992,18409.59081,10066.53352,3154.4363,2119.884289,2268.855002,3238.319675,2902.104582,5562.383052,3454.317235,3415.044389,2169.445541,912.4938537,905.57729,1488.661243,5478.909016,12008.60297,3413.888377,2277.720877,282.8881079,812.6326794,44.2721726,1573.453511,1953.767855,2370.240737,1968.961788,1029.265108,461.137092,501.5979482,669.8270937
7099.36786,14777.72648,8016.145329,3075.31755,1517.521458,1923.512348,2045.155135,2871.283293,4239.572602,2523.226385,3019.563973,2079.818135,949.2072776,704.1422684,1474.332618,5646.642431,11024.77473,3549.367259,2277.720877,278.1699682,806.9117664,44.99788782,1543.878137,1731.076307,1930.374132,1740.951434,925.2851057,479.6873997,390.0155966,663.3657391
6797.139982,14110.58891,7171.58716,3082.523008,1249.215575,1684.839742,1513.759946,2651.389738,4127.97867,2254.298423,2909.193178,2014.602727,804.655549,1430.758264,1504.677272,8654.850929,9627.300023,4379.661398,2277.720877,277.692853,799.4811552,31.93412782,1721.548383,1747.744256,1740.004118,1677.303086,2196.625091,406.6345215,792.4873028,677.023269
6202.504402,12784.45863,6551.971845,3039.290263,1097.381446,1680.671926,1137.810875,2615.022952,4378.920738,2226.110375,2707.712726,2094.493353,884.2800006,967.1780874,1437.238352,7898.63114,10158.15892,3478.263276,2277.720877,282.8881079,719.5198882,97.97598472,1680.346325,1989.494117,1447.237411,1561.131573,1993.152885,446.8562996,535.7215909,646.6929103
5472.789923,16901.31199,7164.089065,2976.984247,1052.23566,1900.914969,809.5961992,2962.46294,4032.071895,2243.815265,2816.47096,2284.360554,978.0113787,689.2909665,1564.565778,7028.253571,9531.261447,3469.4407,2277.720877,281.945658,742.9296012,85.64148434,1723.655719,1768.740703,1153.546129,1623.857482,1381.975621,494.2331964,381.8058881,703.9582492
5137.118515,12271.33285,8093.85286,2969.77879,1144.549499,2128.907545,642.8058368,2874.377096,4991.192104,3001.491376,3288.592784,2114.877546,929.4339705,761.2483203,1605.463851,5577.30215,8550.458044,2850.738853,2726.84389,266.3598933,720.1117068,100.1557887,1400.143271,1771.841717,1447.237411,1896.033136,1375.319988,469.7055674,421.656728,722.3794444
17724.38426,39744.66501,12403.21262,7832.756236,2015.600804,4451.813916,6019.939049,5580.579695,7573.906974,3123.235791,5019.541896,2870.248496,957.7068484,1027.598237,2339.627154,13040.5633,13759.9836,6107.465746,4222.128983,1086.114567,1291.085129,147.3494302,2539.848848,4723.68376,1334.901536,2884.16186,1548.670702,469.882237,581.299628,1086.191716
17159.2092,39000.52155,10025.63482,9475.883131,1292.830995,4451.813916,3087.497217,4310.13549,5780.639169,3502.16703,4343.744747,3126.486909,780.0422086,664.6009361,2422.109701,13767.79064,13502.87245,5866.041182,4222.128983,938.5033571,1237.952972,133.1186776,2731.035113,5237.547576,1514.823851,2495.814693,1255.100241,382.6957911,375.9698088,1124.47841
44516.29156,47738.46875,24408.34455,21310.49399,3810.337059,4451.813916,11305.17215,10444.79791,16036.05339,10509.71593,4910.694076,3418.240051,1671.493722,683.0977458,2690.263777,12199.7822,16527.70947,7031.51845,4222.128983,1569.885864,1174.233837,128.9274286,2800.068542,4566.1135,1655.590411,2821.547763,4643.730174,820.0708224,386.4224881,1248.967175
44977.77107,43758.59702,41069.79355,27955.76256,8621.970467,4451.813916,29869.48912,20518.92311,26235.32961,12561.15358,5951.243409,3585.796717,4170.692176,624.5003498,2792.680558,11735.90296,15149.89621,5397.696969,4222.128983,1381.808213,1074.348011,134.793405,2317.415874,4757.859515,1567.617089,3419.456487,7580.575743,2046.246157,353.2787842,1296.527813
36522.12042,37372.29124,30187.33096,23065.23484,6500.774436,4451.813916,18120.1852,12521.73252,16603.72915,9122.677565,6139.823378,3825.013279,3594.315031,556.0642253,2840.814444,11327.5926,12938.74035,5397.696969,3647.019332,1120.631794,1066.194066,125.5779737,2309.713196,4591.632259,1608.668224,3527.913049,4709.525859,1763.457023,314.5603179,1318.876498
29859.50995,36590.38528,18245.59201,14862.31588,3158.619938,4451.813916,8082.286381,7184.045597,9761.190029,4978.335535,6217.763793,4045.666916,2010.738744,658.324863,2927.501198,10939.21454,12668.01744,6091.465481,3647.019332,1017.139018,1018.848579,110.5142879,2735.467786,4552.223543,1691.879983,3572.637404,2679.78601,986.5230273,372.4202531,1359.088928
25407.46876,34004.76443,14805.32964,9358.617841,2204.5463,4451.813916,4904.725494,5926.093353,7497.307472,3898.616792,8170.305568,5939.085264,1624.450959,611.5132281,3093.953493,9977.027542,11772.66568,6602.352456,3647.019332,1081.520124,1159.043826,111.3472211,5331.633379,3919.035303,2320.822198,4694.38014,2224.23646,796.9859951,345.9401322,1436.32112
25046.25117,36354.18452,14432.46982,9463.874035,2089.058353,4451.813916,4093.30588,5979.797115,7752.814031,3371.616762,11301.36017,7757.551425,1453.57417,558.031971,3802.090751,9016.65257,12586.34684,5672.019274,3647.019332,936.2061355,1470.406162,83.72042135,6597.415797,3710.49213,2187.406011,6493.696857,1969.344735,713.1562715,315.6926915,1765.090045
21527.46988,36678.49779,12388.21643,8485.485923,1736.964954,4451.813916,3007.527451,5486.189497,6731.312447,2989.890014,7600.534258,4978.366335,1327.910377,521.8668761,3440.300108,7848.498358,12699.02202,5570.111042,3647.019332,845.2008203,1423.126432,123.0703131,4228.188518,3279.451222,1575.707121,4367.053764,1776.635638,651.4985823,295.2228612,1597.19618
21105.82045,35190.95131,12875.59261,9110.66533,2188.422805,4451.813916,3214.87577,5285.033885,6759.643769,2765.364053,5872.407127,4312.552743,1223.908684,517.5378355,3003.005332,8543.109187,12184.04351,5854.826043,3647.019332,791.8345967,1177.19293,95.44174111,3524.992212,3019.353696,1394.629087,3374.173078,1785.268944,600.4705138,292.7621263,1394.208291
22126.98122,47112.79589,13639.71667,12074.08636,2264.285214,4451.813916,3642.661921,5644.907462,6724.491943,2723.245051,5665.90982,4025.703015,1110.610586,536.4074812,2714.316419,7681.791759,16311.43363,5368.388072,3647.019332,794.1318182,990.2440135,109.6724937,3103.088961,3547.107469,1242.536483,3255.374009,1663.337749,544.9079257,303.4543461,1260.141518
29748.94715,70994.98799,14549.03111,13705.20416,2045.880181,4451.813916,3335.677004,5467.568301,7123.229079,2637.655885,5676.660223,3728.345972,1000.411289,718.8900047,2676.507152,7804.405671,24579.82562,5008.980244,3478.248836,850.2664884,932.9691257,109.6724937,2698.407734,3440.510123,1274.018265,3261.523608,1613.287389,490.8175842,406.6745543,1242.581836
25933.50047,53773.06494,14030.98091,12876.57654,1799.163384,4451.813916,2813.203524,5446.78728,6217.676056,2526.068486,5655.607352,3835.870839,1066.046864,572.5932892,2596.741611,6815.642256,18617.11564,7950.786027,3478.248836,1298.106884,1079.60862,151.5318183,4817.661334,3309.621502,1605.385982,3249.783464,1697.186396,523.0303407,323.9024,1205.562075
23543.69585,42604.24912,13197.32906,11601.49312,1661.102545,4451.813916,2551.999345,5939.519294,6583.884637,3074.128017,6287.641406,3445.769219,1327.290617,622.5326041,2736.309858,6636.251459,14750.61772,7751.904225,3478.248836,1210.753562,1140.960481,149.8570909,3772.422554,3125.369603,1349.925881,3612.609797,1958.99998,651.204133,352.168187,1270.352992
26934.05947,44084.39118,14547.66782,11456.67755,1627.981061,4451.813916,2429.504939,5858.379915,6649.991057,2961.142863,5479.569518,3178.498124,1350.192238,532.0784407,2574.06177,6265.389678,15262.57139,6739.102386,3478.248836,970.7233619,1117.550768,117.2131976,3367.741327,3609.644579,1265.234801,3148.594611,1830.527248,662.4520973,300.9936112,1195.021199
41344.99336,44659.71403,18231.27746,17305.10728,2355.560591,4451.813916,4434.544947,7703.571117,8309.996714,3851.60565,5102.857512,3453.719755,1213.372758,481.7455767,2677.193553,9087.321672,15462.21063,6058.642506,3478.248836,843.7871455,955.7870202,97.11646853,3234.761143,3539.548748,1308.874746,2931.961015,1844.675222,595.3176506,272.5318365,1242.911239
32037.1164,36833.99045,17043.85185,17139.09919,2393.929042,4451.813916,4721.863032,7317.721264,9583.856934,3723.198605,5430.744775,4026.053259,1303.149475,448.3146127,2763.823107,13786.51493,12752.71287,5532.428175,3478.248836,770.6883778,1164.304436,470.5097959,4289.591936,4073.116922,1755.999267,3120.362361,1868.863694,639.36727,253.6081317,1283.123669
27186.08772,33823.35633,13635.6268,12408.92822,1736.199771,4451.813916,2840.945479,5880.561903,7450.613254,3005.358497,9705.373396,6666.892021,1090.188006,434.9546549,3274.705814,14378.44416,11709.90031,5412.351417,3478.248836,726.5699435,1450.021299,363.3449628,7327.716808,3872.649306,3661.224956,5576.568047,1599.443673,534.8672037,246.0517156,1520.268052
26117.54289,32902.98785,12052.84708,7424.446974,1479.37163,4451.813916,2217.272474,5461.32232,6265.419582,2751.339916,11442.90713,6119.8111,1074.723509,453.8243006,3712.000591,12742.78666,11391.53621,5578.485013,4738.473536,705.3648215,1415.498548,363.3449628,5940.871555,4098.635681,2512.163016,6574.759751,1604.996372,527.270411,256.7221591,1723.28128
24841.60698,31065.21267,11705.88977,6897.742153,1322.72778,4451.813916,1861.315843,5242.479491,6397.632422,2821.507191,8057.874279,4820.056107,1164.470713,494.3184361,3403.120042,14691.32104,10755.56423,5921.817808,4738.473536,704.9524997,965.7164209,144.8329086,4692.965161,3792.152158,2088.476474,4630.088879,1727.231825,571.3200304,279.6527243,1579.965901
24573.09732,29967.87873,11653.40311,6828.018755,1262.169027,4451.813916,1575.625808,5359.693789,6003.617173,3104.971799,7244.42719,4782.580013,1256.726471,570.6255435,3317.31989,14191.80525,10375.19098,6171.69111,4738.473536,730.2219367,790.4066035,140.6505205,4106.76235,4308.923174,2080.756272,4162.439839,1937.930148,616.5768921,322.7918029,1540.057535
25322.31481,29467.34045,12195.31089,6761.756802,1237.956457,4451.813916,1304.588213,5344.108023,6743.904146,3051.670762,7800.760497,5025.999501,1304.388995,643.7635447,3428.002087,11754.02325,10202.01906,6713.307566,4738.473536,806.5603758,1059.749819,113.0219486,3948.857465,3628.767497,2274.639672,4481.939452,2043.963888,639.9561687,364.1887682,1591.444308
24834.053,26935.77181,11620.0025,6885.167923,1190.679091,4451.813916,1299.638944,4967.656328,6135.830013,2861.482969,8131.783294,5245.252163,1108.751305,643.7635447,3655.658491,12158.10555,9325.57253,7307.261339,4738.473536,898.5081409,1095.390449,128.0944954,4040.926259,3443.998763,2314.581316,4672.297489,1911.345648,543.9951328,364.1887682,1697.106459
24932.25474,26561.84898,11235.55472,7727.500042,1136.187145,4451.813916,1191.927223,4848.398953,5652.623562,2617.994139,8547.017573,5342.970202,1106.272263,598.9403687,3579.868356,12672.11756,9196.260747,7806.484569,4738.473536,998.7612454,1109.988641,112.1890153,4148.909075,3207.029631,2209.410898,4911.013735,1724.151218,542.7584456,338.8192445,1661.987097
24124.66559,25705.15845,11466.63237,8038.323703,1096.233671,4451.813916,1095.546723,4901.285484,6134.780704,2757.629811,7437.934427,4905.515611,1046.244044,537.5881287,3881.598892,12292.19564,8899.826719,7156.4551,4738.473536,918.770813,1104.136213,98.79119595,3514.746197,2901.773592,1879.522501,4273.412146,1749.708848,513.3135129,304.1076386,1802.109806
24459.78762,25603.718,11605.68796,8350.560198,1064.697209,4451.813916,1041.690863,5140.85096,8611.672837,3047.430907,6723.03269,5023.547794,1117.42795,490.7972069,3573.004344,10892.70582,8864.284885,6765.644883,5801.405167,836.8954809,979.7227942,111.3472211,3533.930224,3263.816945,1995.741591,3862.786659,1891.302685,548.2352031,277.6492941,1658.794427
24308.02129,26437.45485,12697.00162,9215.215107,1096.233671,4451.813916,997.603296,6353.3885,7972.644111,3439.687405,6914.748193,5457.149702,1129.203397,481.3520275,4265.411573,10738.07941,9153.15682,6664.409559,5801.405167,794.6030432,878.0615122,71.99998769,3581.23629,3246.438347,2211.95348,3972.920384,2026.697275,554.0064099,272.2922959,1980.215145
26801.52146,26683.28135,13568.82559,11910.19752,1171.330897,4451.813916,917.6335299,7153.10756,8642.62743,4206.635288,7239.947856,5366.786785,1368.785049,497.4668292,4395.255804,10086.95726,9237.852256,6728.634923,5801.405167,795.0742681,1427.795223,82.88305764,3597.222978,3186.808437,2144.551954,4159.924094,2469.468009,671.5505815,281.4166139,2040.54646
28642.63243,27989.41971,15160.46669,18364.73339,1281.51722,4451.813916,832.7144948,7157.193716,9435.379816,5192.657889,6976.115072,5256.109722,1696.254624,512.8152458,4141.573353,9389.930389,9690.065391,7363.037965,5801.405167,820.3437051,1591.926245,97.11646853,3478.994148,3116.712606,2052.556732,4008.140813,2980.962908,832.2315796,290.1054036,1922.772436
29731.77902,27767.28734,15159.1034,21068.19282,1323.93021,4451.813916,742.9113128,7489.923544,9547.131145,5591.017915,6926.394462,5297.088255,2103.614263,524.9945561,3930.504979,8940.547383,9613.688256,7096.491489,5801.405167,839.6639274,1376.372764,71.99998769,3330.681276,3007.789499,2269.87811,3979.629037,3444.803474,1032.074338,296.9867508,1824.762555
44968.15691,22615.29712,29737.44525,32572.90675,1389.298683,8091.424628,6971.956973,11462.83443,7802.656173,8824.489943,15990.77513,10265.64776,2786.708242,576.963756,30316.05383,18559.39734,14467.79546,4481.56963,7784.942229,820.3437051,2773.39342,241.3379687,5012.916938,3911.864209,4008.68028,9394.630351,4673.775603,1424.634182,316.5855245,16891.75463
41638.91186,22132.52942,28644.08665,28683.3725,1798.01561,8091.424628,8011.303445,10210.13582,8588.063401,8683.782659,16566.36958,11650.16177,2869.49052,550.9273733,30030.05332,17184.67191,13648.82084,4549.383839,7784.942229,827.2942729,2611.300885,277.3135948,4465.082179,4305.886765,3944.884598,9732.57876,5304.349282,1466.917105,302.3001961,16697.91399
38132.49163,22013.31838,27146.51256,26254.00302,2423.443236,8091.424628,11641.85268,9838.295644,8630.560386,8047.804371,15726.04648,13232.21332,2705.60817,553.9722009,3397.972033,15738.06936,12997.72467,4298.389023,7784.942229,850.561004,2865.322574,402.9713175,4302.381288,4327.012421,3656.001106,9238.933689,6024.298604,1383.146272,303.9769801,1896.927018
36224.76829,20325.85277,25108.39398,23485.5532,1958.867965,8091.424628,9594.418278,9056.08868,7825.216301,7558.590303,14366.56856,15120.02777,2518.794687,566.5450603,3428.574088,14950.44108,11678.89573,4034.534181,7784.942229,897.6245941,3047.997245,332.1188282,3960.266147,3923.234592,3433.733251,8440.044893,6883.826056,1287.656355,310.8801037,1913.979926
34738.00766,19462.49827,23295.21825,18174.00069,2107.750676,8091.424628,13688.63587,8385.375396,11241.23932,7163.025786,13409.78277,15897.56915,2242.647173,714.4781117,3219.221716,14336.76751,11449.00812,4883.221149,7784.942229,975.5534174,3102.05001,473.8238067,3667.055742,5636.027839,3253.995851,7878.19518,7237.905728,1146.497347,392.0408033,1797.219448
33578.81507,19640.94461,22276.15896,15341.9733,2061.621084,8091.424628,11737.58196,8335.174053,10322.56994,7446.769945,13279.43415,15027.21314,2245.923049,604.2843518,3226.371729,13858.39205,10251.17266,5126.739205,7784.942229,999.4091796,2853.749233,406.2941893,3645.183045,5175.527301,3383.020307,7801.604722,6841.610327,1148.146263,331.5894746,1801.146938
32666.84366,20516.88661,22434.98225,15837.1719,1798.01561,8091.424628,9754.618298,8258.704567,8669.909445,7892.653624,14035.09783,12143.30514,2357.361866,557.4520038,3319.607894,13482.09419,10277.63998,4911.707603,6489.386806,1005.181685,2662.131526,337.648087,3611.610998,4346.716779,3585.456026,8245.493948,5528.739192,1205.122208,305.8715282,1853.192516
32163.47389,23920.69504,22123.47048,15721.31945,1643.940588,8091.424628,8571.352296,9322.856279,8684.599761,8634.861252,15158.51484,10241.48094,2591.719824,541.8343168,3535.824278,13274.31495,11557.14604,4539.888354,6489.386806,924.9556402,2586.181473,296.6925836,4076.968976,4354.2755,3922.694795,8905.457715,4662.746268,1324.93364,297.313397,1973.880484
32315.92694,23914.03107,22955.75903,16705.3589,1567.25834,8091.424628,7356.176533,11356.59438,16303.10234,8676.327968,16317.3186,9936.76877,2718.711675,557.8662661,3848.422833,13337.13193,10429.63804,8003.123343,6489.386806,823.818989,2658.251826,254.6205952,4966.192206,8173.755341,3941.509898,9586.106497,4523.928781,1389.859716,306.1110688,2148.362397
31506.96435,23654.13619,21635.41265,15846.35533,1544.904071,8091.424628,7276.076523,11538.13645,12939.54473,9093.324721,15599.72926,10758.79113,2846.529874,517.1028601,3944.519004,13003.71873,10705.65442,7001.162806,6489.386806,748.8353216,2581.052379,251.8559658,5045.762316,6487.579129,4130.909108,9164.579448,4898.165513,1455.198022,283.7466904,2202.131003
31460.26701,25170.55987,20981.71508,17273.3185,1364.703522,8091.424628,6971.956973,11921.65135,9559.722844,9439.035995,16998.17739,12396.8817,2898.973406,491.9364281,4283.143605,12984.39043,10192.94455,5965.930689,6489.386806,711.0195207,2784.966762,241.3379687,5213.477215,4792.875129,4287.94819,9986.389476,5643.976722,1482.022356,269.9404431,2391.055944
32236.26679,25644.44227,22467.70121,19414.46967,1675.914297,8091.424628,12664.91866,12842.78761,9659.407128,9559.242881,16347.33014,13733.4123,2994.032842,622.511891,4153.871375,13304.51542,9854.919008,4848.603753,6489.386806,723.801497,3042.868151,438.3975621,5616.196439,4842.749766,4342.54435,9603.716711,6252.491733,1530.606495,341.5848492,2318.891481
30111.5382,24555.99363,21949.651,19609.44087,1857.590556,8091.424628,13560.34561,13014.40616,9201.90873,9965.523516,16315.9748,12449.41828,3103.818965,616.0079736,4346.349717,12427.49375,9558.48498,5394.033357,6489.386806,755.7858893,2974.677498,469.3933109,5691.333876,4613.662377,4527.089541,9585.267915,5667.937001,1586.728537,338.0135171,2426.47937
29605.42153,26011.70113,22011.68069,20027.63998,1545.614598,8091.424628,10793.96477,13078.03344,9327.301066,10329.4056,17850.59469,11018.32183,3352.018238,520.56195,4622.912208,12218.50649,10334.35568,5668.804267,4232.663702,843.5515331,2781.087062,373.6325741,5719.019915,4676.393301,4692.218654,10487.02273,5016.445618,1713.665642,285.6412385,2580.741044
28132.39541,26811.37768,21408.42486,19251.99366,1361.752103,8091.424628,9130.749927,13442.86878,10300.00982,10512.97735,18961.91751,10019.07608,3452.950641,482.8226585,4934.080761,11610.87301,9995.57393,6137.597087,4232.663702,831.3585879,2855.064385,316.0627113,5878.814136,5164.156918,4775.892701,11139.99831,4561.580647,1765.164829,264.9318676,2754.310765
31807.7501,29571.00222,22571.31125,18729.24478,1270.913973,8091.424628,7947.483925,13918.61406,21523.4109,11022.69182,17892.2525,8798.4762,3296.239805,482.3876832,4665.240283,13127.54066,8726.6548,8018.076862,4232.663702,716.2618981,2927.726557,275.1072079,6086.713757,10790.88172,5007.498765,10511.3416,4005.930379,1685.162947,264.692327,2604.55937
32456.70566,27935.3675,23180.02024,19256.93858,1279.822887,8091.424628,7803.564395,14335.40195,18994.05335,11112.14811,17495.38349,8060.162127,3430.816342,425.1366395,4777.924483,13395.11683,8495.254768,8738.836476,4232.663702,983.0930163,3071.801504,270.1184696,6269.034676,9522.696311,5047.717782,10278.49542,3669.573706,1753.857975,233.2689599,2667.399211
32760.23832,26498.91147,22644.92891,19456.14829,1166.685145,8091.424628,7483.815574,15659.90016,19425.31904,10975.63409,19120.038,7991.514329,3161.958391,433.8154337,4680.970311,13520.75079,8024.136402,7406.178867,4232.663702,850.561004,3885.420548,259.051091,6848.261478,9739.121228,4986.233537,11232.80135,3638.425344,1616.467919,238.0379948,2613.17451
31305.06706,27763.58513,24631.24247,20161.15287,1110.8268,8091.424628,6140.610039,15593.35419,19425.31904,11203.46807,19465.8426,8400.248923,3320.144847,429.9006554,4870.588648,12920.36543,7150.941576,19114.3356,4232.663702,724.3905282,4139.507995,212.5574678,6819.049437,9739.121228,5089.323662,11436.01764,3824.516841,1697.323704,235.9039061,2719.090048
31497.35019,24248.71051,22813.97687,18862.75767,1086.286295,8091.424628,5948.695625,14473.74751,19425.31904,10506.92042,21014.79637,9840.101463,3133.331364,432.945483,4743.604422,12999.49066,6494.930047,14845.10594,4232.663702,712.197583,4122.739802,205.9117241,6329.566093,9739.121228,4773.118976,12345.87874,4480.191765,1601.804342,237.5589137,2648.141841
27792.4663,23722.99723,21412.51473,17090.35639,1049.776144,8091.424628,5373.017504,14572.39898,19425.31904,12013.69975,17313.97046,11608.13251,3055.418632,427.2908032,4316.605664,11470.13882,7977.251429,11050.65051,5473.037264,765.6816129,3915.011477,185.9833538,6372.657486,9739.121228,5457.766841,10171.71602,5284.952866,1562.024238,234.4666627,2409.857218
30649.93096,22418.33974,20968.08218,17405.41855,999.1647677,8091.424628,5165.14821,15486.5304,25238.48677,9715.325464,20885.34361,13487.89134,2889.972125,399.9702075,4191.337442,12649.76921,7881.969063,9194.918804,5473.037264,765.6816129,4312.516296,178.7882286,6772.397373,12653.42808,4413.551718,12269.84734,6140.6771,1477.399501,219.4627126,2339.897218
26880.49489,21364.69184,17609.61721,18454.44841,958.2274879,8091.424628,4797.339383,11726.68335,26283.59779,6513.069953,13891.3112,15559.58382,2220.512874,394.7712162,3404.836045,11093.84095,7406.464683,8993.793974,5473.037264,740.1176603,3471.213294,166.0549836,5128.16643,13178.01624,2958.77902,8161.076727,7083.875366,1135.161048,216.6121799,1900.854508
25101.87593,22070.33236,15827.11551,18468.57675,933.6323265,8091.424628,4765.364501,9960.296581,25423.68968,6825.701038,12234.40548,16658.29884,2215.613816,407.3440756,3603.034397,10359.96951,6801.421658,8913.792648,5473.037264,723.801497,3165.703387,164.9473596,4355.646028,12746.4585,3100.839985,7187.483418,7584.378962,1132.658229,223.5131258,2011.483034
23773.74888,24068.78329,16080.68745,13889.57911,1068.413811,8091.424628,5357.062624,9986.564725,25209.63079,7395.984866,13116.38638,15770.78087,2433.56288,441.1893019,3295.297851,9812.132971,7328.953235,8410.606735,5473.037264,728.4548432,2826.131032,185.4339724,4367.345377,12639.2151,3359.813472,7705.726885,7180.096802,1244.077854,242.088408,1839.63634
21710.13886,24740.3635,15683.97006,10990.44206,1200.899747,8091.424628,4653.419853,9727.969438,24378.57865,7519.453178,15981.81647,14827.22389,2581.862683,445.9533178,3271.845809,8960.479694,7103.527256,9335.481882,5473.037264,658.124522,2924.504433,161.0751063,4254.275888,12222.51638,3415.842723,9389.039806,6750.333076,1319.898556,244.7015779,1826.510922
21033.02755,25868.05553,14806.69293,11410.054,1058.739714,8091.424628,4621.444971,9656.75358,24528.10508,6369.56716,16024.81807,14121.83275,2440.940979,400.4051828,3389.964019,8680.823334,6365.693886,9819.22822,5473.037264,619.778593,2963.761733,159.9674823,4222.883844,12297.45755,2893.550246,9414.476783,6429.341408,1247.846806,219.7022532,1892.543432
20148.52515,35688.52784,13399.09598,9160.114549,1276.871468,8091.424628,9227.130427,8362.025934,23705.97206,4784.047663,13460.84718,14585.55563,1877.195141,395.2061915,3036.753392,8315.397637,5836.044924,10112.31719,4952.464491,640.6891994,2332.159784,319.3855832,3656.809727,11885.28114,2173.213783,7908.104593,6640.420052,959.6692486,216.8495428,1695.332754
18378.83363,43172.16755,12328.91331,8834.456123,1899.293019,8091.424628,10618.13548,7387.769649,22808.28885,4400.969752,12143.02706,15121.77899,1760.030918,395.2061915,2780.668537,7585.150253,6213.544584,8985.569539,4952.464491,607.5267448,1998.965919,367.5450728,3230.837138,11435.63415,1999.254977,7133.814192,6884.5867,899.7488105,216.8495428,1552.346778
17879.58421,36505.97498,12504.77773,7990.287319,1249.324887,8091.424628,7003.866733,6980.905281,20849.23034,5104.133438,11501.13847,15564.48724,1857.539883,437.2745236,2685.115768,7379.183042,5429.733691,7661.435435,4952.464491,561.6117654,2006.725318,242.4455927,3052.803558,10453.00043,2318.603218,6756.731972,7086.157297,949.5990816,239.9325429,1499.008929
18036.15762,31577.59801,11949.23704,8382.348981,1121.26608,8091.424628,6204.559804,7371.425026,18108.43719,6093.277691,12514.8118,16108.06572,2099.246428,448.1281946,2750.924484,7443.812049,6389.363235,7409.618176,4952.464491,537.1964235,2162.965425,214.7727157,3223.497794,9078.863722,2767.946718,7352.404478,7333.746842,1073.179464,245.8992807,1535.724626
15086.67175,17139.73407,6923.468376,6322.365173,486.3009967,5194.33644,5406.034337,4033.269249,8656.268438,4672.693223,8007.705736,10772.10039,1812.976161,307.3825934,3804.950756,3937.839391,5874.233491,5123.748502,4355.64042,399.2040922,1152.59958,28.39150336,3291.513889,5418.181625,1215.90872,1455.190757,5259.851622,913.2345897,125.3428684,1708.50885
15214.40268,17087.90318,6657.967644,8481.953836,459.1698009,5194.33644,5537.906305,5232.147355,7163.627447,4871.640277,9716.571731,11557.69739,1937.252872,321.6539281,3990.279085,4017.749837,5627.40679,5483.679703,4355.64042,384.2485909,1234.730848,31.41132932,3734.708502,4483.807427,1219.283419,1662.879481,5643.596401,975.8345167,123.9665989,1791.7463
