Parameter,Region,Crop,Input,Level
BETA_DEC,fk01,SAFLR,WATER,0
BETA_DEC,fk01,SAFLR,LABOR,0
BETA_DEC,fk01,SAFLR,SUPPL,0
BETA_DEC,fk01,SBEET,LAND,0
BETA_DEC,fk01,SBEET,WATER,0
BETA_DEC,fk01,SBEET,LABOR,0
BETA_DEC,fk01,SBEET,SUPPL,0
BETA_DEC,fk01,SUBTRP,LAND,0.057555208
BETA_DEC,fk01,SUBTRP,WATER,0.94207225
BETA_DEC,fk01,SUBTRP,LABOR,1.3775E-06
BETA_DEC,fk01,SUBTRP,SUPPL,0.000371164
BETA_DEC,fk01,VINE,LAND,0.04569169
BETA_DEC,fk01,VINE,WATER,0.95430831
BETA_DEC,fk01,VINE,LABOR,0
BETA_DEC,fk01,VINE,SUPPL,0
BETA_DEC,fk06,ALFAL,LAND,0.001196112
BETA_DEC,fk06,ALFAL,WATER,0.998803889
BETA_DEC,fk06,ALFAL,LABOR,0
BETA_DEC,fk06,ALFAL,SUPPL,0
BETA_DEC,fk06,ALPIS,LAND,0.019228602
BETA_DEC,fk06,ALPIS,WATER,0.980771399
BETA_DEC,fk06,ALPIS,LABOR,0
BETA_DEC,fk06,ALPIS,SUPPL,0
BETA_DEC,fk06,CORN,LAND,0.077773345
BETA_DEC,fk06,CORN,WATER,0.922226655
BETA_DEC,fk06,CORN,LABOR,0
BETA_DEC,fk06,CORN,SUPPL,0
BETA_DEC,fk06,COTTN,LAND,0
BETA_DEC,fk06,COTTN,WATER,0
BETA_DEC,fk06,COTTN,LABOR,0
BETA_DEC,fk06,COTTN,SUPPL,0
BETA_DEC,fk06,CUCUR,LAND,0
BETA_DEC,fk06,CUCUR,WATER,0
BETA_DEC,fk06,CUCUR,LABOR,0
BETA_DEC,fk06,CUCUR,SUPPL,0
BETA_DEC,fk06,DRYBN,LAND,0.142852976
BETA_DEC,fk06,DRYBN,WATER,0.857093895
BETA_DEC,fk06,DRYBN,LABOR,1.502E-07
BETA_DEC,fk06,DRYBN,SUPPL,5.29785E-05
BETA_DEC,fk06,FRTOM,LAND,0.051825486
BETA_DEC,fk06,FRTOM,WATER,0.008261863
BETA_DEC,fk06,FRTOM,LABOR,1.52339E-05
BETA_DEC,fk06,FRTOM,SUPPL,0.939897417
BETA_DEC,fk06,GRAIN,LAND,0.692692405
BETA_DEC,fk06,GRAIN,WATER,0.305655665
BETA_DEC,fk06,GRAIN,LABOR,1E-10
BETA_DEC,fk06,GRAIN,SUPPL,0.00165193
BETA_DEC,fk06,ONGAR,LAND,0
BETA_DEC,fk06,ONGAR,WATER,0
BETA_DEC,fk06,ONGAR,LABOR,0
BETA_DEC,fk06,ONGAR,SUPPL,0
BETA_DEC,fk06,OTHDEC,LAND,0.034173201
BETA_DEC,fk06,OTHDEC,WATER,0.965826799
BETA_DEC,fk06,OTHDEC,LABOR,0
BETA_DEC,fk06,OTHDEC,SUPPL,0
BETA_DEC,fk06,OTHFLD,LAND,0
BETA_DEC,fk06,OTHFLD,WATER,0
BETA_DEC,fk06,OTHFLD,LABOR,0
BETA_DEC,fk06,OTHFLD,SUPPL,0
BETA_DEC,fk06,OTHTRK,LAND,0.834329696
BETA_DEC,fk06,OTHTRK,WATER,0.003663225
BETA_DEC,fk06,OTHTRK,LABOR,8.7386E-06
BETA_DEC,fk06,OTHTRK,SUPPL,0.161998341
BETA_DEC,fk06,PASTR,LAND,0.000335422
BETA_DEC,fk06,PASTR,WATER,0.999663834
BETA_DEC,fk06,PASTR,LABOR,0.000000004
BETA_DEC,fk06,PASTR,SUPPL,7.401E-07
BETA_DEC,fk06,POTATO,LAND,0
BETA_DEC,fk06,POTATO,WATER,0
BETA_DEC,fk06,POTATO,LABOR,0
BETA_DEC,fk06,POTATO,SUPPL,0
BETA_DEC,fk06,PRTOM,LAND,0
BETA_DEC,fk06,PRTOM,WATER,0
BETA_DEC,fk06,PRTOM,LABOR,0
BETA_DEC,fk06,PRTOM,SUPPL,0
BETA_DEC,fk06,RICE,LAND,0
BETA_DEC,fk06,RICE,WATER,0
BETA_DEC,fk06,RICE,LABOR,0
BETA_DEC,fk06,RICE,SUPPL,0
BETA_DEC,fk06,SAFLR,LAND,0
BETA_DEC,fk06,SAFLR,WATER,0
BETA_DEC,fk06,SAFLR,LABOR,0
BETA_DEC,fk06,SAFLR,SUPPL,0
BETA_DEC,fk06,SBEET,LAND,0
BETA_DEC,fk06,SBEET,WATER,0
BETA_DEC,fk06,SBEET,LABOR,0
BETA_DEC,fk06,SBEET,SUPPL,0
BETA_DEC,fk06,SUBTRP,LAND,0.036870745
BETA_DEC,fk06,SUBTRP,WATER,0.628530873
BETA_DEC,fk06,SUBTRP,LABOR,0.001237213
BETA_DEC,fk06,SUBTRP,SUPPL,0.333361169
BETA_DEC,fk06,VINE,LAND,0.043965627
BETA_DEC,fk06,VINE,WATER,0.956034263
BETA_DEC,fk06,VINE,LABOR,1.051E-07
BETA_DEC,fk06,VINE,SUPPL,5.4E-09
BETA_DEC,fk03,ALFAL,LAND,0.001076274
BETA_DEC,fk03,ALFAL,WATER,0.995681815
BETA_DEC,fk03,ALFAL,LABOR,1.1E-09
BETA_DEC,fk03,ALFAL,SUPPL,0.00324191
BETA_DEC,fk03,ALPIS,LAND,0.003767582
BETA_DEC,fk03,ALPIS,WATER,0.996232418
BETA_DEC,fk03,ALPIS,LABOR,0
BETA_DEC,fk03,ALPIS,SUPPL,0
BETA_DEC,fk03,CORN,LAND,0
BETA_DEC,fk03,CORN,WATER,0
BETA_DEC,fk03,CORN,LABOR,0
BETA_DEC,fk03,CORN,SUPPL,0
BETA_DEC,fk03,COTTN,LAND,0
BETA_DEC,fk03,COTTN,WATER,0
BETA_DEC,fk03,COTTN,LABOR,0
BETA_DEC,fk03,COTTN,SUPPL,0
BETA_DEC,fk03,CUCUR,LAND,0
BETA_DEC,fk03,CUCUR,WATER,0
BETA_DEC,fk03,CUCUR,LABOR,0
BETA_DEC,fk03,CUCUR,SUPPL,0
BETA_DEC,fk03,DRYBN,LAND,0
BETA_DEC,fk03,DRYBN,WATER,0
BETA_DEC,fk03,DRYBN,LABOR,0
BETA_DEC,fk03,DRYBN,SUPPL,0
BETA_DEC,fk03,FRTOM,LAND,0
BETA_DEC,fk03,FRTOM,WATER,0
BETA_DEC,fk03,FRTOM,LABOR,0
BETA_DEC,fk03,FRTOM,SUPPL,0
BETA_DEC,fk03,GRAIN,LAND,0
BETA_DEC,fk03,GRAIN,WATER,0
BETA_DEC,fk03,GRAIN,LABOR,0
BETA_DEC,fk03,GRAIN,SUPPL,0
BETA_DEC,fk03,ONGAR,LAND,0
BETA_DEC,fk03,ONGAR,WATER,0
BETA_DEC,fk03,ONGAR,LABOR,0
BETA_DEC,fk03,ONGAR,SUPPL,0
BETA_DEC,fk03,OTHDEC,LAND,0.009809137
BETA_DEC,fk03,OTHDEC,WATER,0.988985653
BETA_DEC,fk03,OTHDEC,LABOR,1.54E-08
BETA_DEC,fk03,OTHDEC,SUPPL,0.001205194
BETA_DEC,fk03,OTHFLD,LAND,0
BETA_DEC,fk03,OTHFLD,WATER,0
BETA_DEC,fk03,OTHFLD,LABOR,0
BETA_DEC,fk03,OTHFLD,SUPPL,0
BETA_DEC,fk03,OTHTRK,LAND,0.000244522
BETA_DEC,fk03,OTHTRK,WATER,0.000302775
BETA_DEC,fk03,OTHTRK,LABOR,5.43946E-05
BETA_DEC,fk03,OTHTRK,SUPPL,0.999398309
BETA_DEC,fk03,PASTR,LAND,0
BETA_DEC,fk03,PASTR,WATER,0
BETA_DEC,fk03,PASTR,LABOR,0
BETA_DEC,fk03,PASTR,SUPPL,0
BETA_DEC,fk03,POTATO,LAND,0
BETA_DEC,fk03,POTATO,WATER,0
BETA_DEC,fk03,POTATO,LABOR,0
BETA_DEC,fk03,POTATO,SUPPL,0
BETA_DEC,fk03,PRTOM,LAND,0
BETA_DEC,fk03,PRTOM,WATER,0
BETA_DEC,fk03,PRTOM,LABOR,0
BETA_DEC,fk03,PRTOM,SUPPL,0
BETA_DEC,fk03,RICE,LAND,0
BETA_DEC,fk03,RICE,WATER,0
BETA_DEC,fk03,RICE,LABOR,0
BETA_DEC,fk03,RICE,SUPPL,0
BETA_DEC,fk03,SAFLR,LAND,0
BETA_DEC,fk03,SAFLR,WATER,0
BETA_DEC,fk03,SAFLR,LABOR,0
BETA_DEC,fk03,SAFLR,SUPPL,0
BETA_DEC,fk03,SBEET,LAND,0
BETA_DEC,fk03,SBEET,WATER,0
BETA_DEC,fk03,SBEET,LABOR,0
BETA_DEC,fk03,SBEET,SUPPL,0
BETA_DEC,fk03,SUBTRP,LAND,0.009086017
BETA_DEC,fk03,SUBTRP,WATER,0.967475473
BETA_DEC,fk03,SUBTRP,LABOR,8.66664E-05
BETA_DEC,fk03,SUBTRP,SUPPL,0.023351844
BETA_DEC,fk03,VINE,LAND,0.016870107
BETA_DEC,fk03,VINE,WATER,0.983129893
BETA_DEC,fk03,VINE,LABOR,0
BETA_DEC,fk03,VINE,SUPPL,0
BETA_DEC,fk05,ALFAL,LAND,0
BETA_DEC,fk05,ALFAL,WATER,0
BETA_DEC,fk05,ALFAL,LABOR,0
BETA_DEC,fk05,ALFAL,SUPPL,0
BETA_DEC,fk05,ALPIS,LAND,0
BETA_DEC,fk05,ALPIS,WATER,0
BETA_DEC,fk05,ALPIS,LABOR,0
BETA_DEC,fk05,ALPIS,SUPPL,0
BETA_DEC,fk05,CORN,LAND,0
BETA_DEC,fk05,CORN,WATER,0
BETA_DEC,fk05,CORN,LABOR,0
BETA_DEC,fk05,CORN,SUPPL,0
BETA_DEC,fk05,COTTN,LAND,0
BETA_DEC,fk05,COTTN,WATER,0
BETA_DEC,fk05,COTTN,LABOR,0
BETA_DEC,fk05,COTTN,SUPPL,0
BETA_DEC,fk05,CUCUR,LAND,0
BETA_DEC,fk05,CUCUR,WATER,0
BETA_DEC,fk05,CUCUR,LABOR,0
BETA_DEC,fk05,CUCUR,SUPPL,0
BETA_DEC,fk05,DRYBN,LAND,0
BETA_DEC,fk05,DRYBN,WATER,0
BETA_DEC,fk05,DRYBN,LABOR,0
BETA_DEC,fk05,DRYBN,SUPPL,0
BETA_DEC,fk05,FRTOM,LAND,0
BETA_DEC,fk05,FRTOM,WATER,0
BETA_DEC,fk05,FRTOM,LABOR,0
BETA_DEC,fk05,FRTOM,SUPPL,0
BETA_DEC,fk05,GRAIN,LAND,0
BETA_DEC,fk05,GRAIN,WATER,0
BETA_DEC,fk05,GRAIN,LABOR,0
BETA_DEC,fk05,GRAIN,SUPPL,0
BETA_DEC,fk05,ONGAR,LAND,0
BETA_DEC,fk05,ONGAR,WATER,0
BETA_DEC,fk05,ONGAR,LABOR,0
BETA_DEC,fk05,ONGAR,SUPPL,0
BETA_DEC,fk05,OTHDEC,LAND,0.000148045
BETA_DEC,fk05,OTHDEC,WATER,0.999843945
BETA_DEC,fk05,OTHDEC,LABOR,1E-10
BETA_DEC,fk05,OTHDEC,SUPPL,8.0099E-06
BETA_DEC,fk05,OTHFLD,LAND,0
BETA_DEC,fk05,OTHFLD,WATER,0
BETA_DEC,fk05,OTHFLD,LABOR,0
BETA_DEC,fk05,OTHFLD,SUPPL,0
BETA_DEC,fk05,OTHTRK,LAND,0
BETA_DEC,fk05,OTHTRK,WATER,0
BETA_DEC,fk05,OTHTRK,LABOR,0
BETA_DEC,fk05,OTHTRK,SUPPL,0
BETA_DEC,fk05,PASTR,LAND,0
BETA_DEC,fk05,PASTR,WATER,0
BETA_DEC,fk05,PASTR,LABOR,0
BETA_DEC,fk05,PASTR,SUPPL,0
BETA_DEC,fk05,POTATO,LAND,0
BETA_DEC,fk05,POTATO,WATER,0
BETA_DEC,fk05,POTATO,LABOR,0
BETA_DEC,fk05,POTATO,SUPPL,0
BETA_DEC,fk05,PRTOM,LAND,0
BETA_DEC,fk05,PRTOM,WATER,0
BETA_DEC,fk05,PRTOM,LABOR,0
BETA_DEC,fk05,PRTOM,SUPPL,0
BETA_DEC,fk05,RICE,LAND,0
BETA_DEC,fk05,RICE,WATER,0
BETA_DEC,fk05,RICE,LABOR,0
BETA_DEC,fk05,RICE,SUPPL,0
BETA_DEC,fk05,SAFLR,LAND,0
BETA_DEC,fk05,SAFLR,WATER,0
BETA_DEC,fk05,SAFLR,LABOR,0
BETA_DEC,fk05,SAFLR,SUPPL,0
BETA_DEC,fk05,SBEET,LAND,0
BETA_DEC,fk05,SBEET,WATER,0
BETA_DEC,fk05,SBEET,LABOR,0
BETA_DEC,fk05,SBEET,SUPPL,0
BETA_DEC,fk05,SUBTRP,LAND,9.81546E-05
BETA_DEC,fk05,SUBTRP,WATER,0.999901714
BETA_DEC,fk05,SUBTRP,LABOR,5E-10
BETA_DEC,fk05,SUBTRP,SUPPL,1.311E-07
BETA_DEC,fk05,VINE,LAND,0
BETA_DEC,fk05,VINE,WATER,0
BETA_DEC,fk05,VINE,LABOR,0
BETA_DEC,fk05,VINE,SUPPL,0
BETA_DEC,fk02,ALFAL,LAND,0
BETA_DEC,fk02,ALFAL,WATER,0
BETA_DEC,fk02,ALFAL,LABOR,0
BETA_DEC,fk02,ALFAL,SUPPL,0
BETA_DEC,fk02,ALPIS,LAND,0.00202463
BETA_DEC,fk02,ALPIS,WATER,0.112089846
BETA_DEC,fk02,ALPIS,LABOR,0.008466955
BETA_DEC,fk02,ALPIS,SUPPL,0.877418569
BETA_DEC,fk02,CORN,LAND,0
BETA_DEC,fk02,CORN,WATER,0
BETA_DEC,fk02,CORN,LABOR,0
BETA_DEC,fk02,CORN,SUPPL,0
BETA_DEC,fk02,COTTN,LAND,0
BETA_DEC,fk02,COTTN,WATER,0
BETA_DEC,fk02,COTTN,LABOR,0
BETA_DEC,fk02,COTTN,SUPPL,0
BETA_DEC,fk02,CUCUR,LAND,0
BETA_DEC,fk02,CUCUR,WATER,0
BETA_DEC,fk02,CUCUR,LABOR,0
BETA_DEC,fk02,CUCUR,SUPPL,0
BETA_DEC,fk02,DRYBN,LAND,0
BETA_DEC,fk02,DRYBN,WATER,0
BETA_DEC,fk02,DRYBN,LABOR,0
BETA_DEC,fk02,DRYBN,SUPPL,0
BETA_DEC,fk02,FRTOM,LAND,0
BETA_DEC,fk02,FRTOM,WATER,0
BETA_DEC,fk02,FRTOM,LABOR,0
BETA_DEC,fk02,FRTOM,SUPPL,0
BETA_DEC,fk02,GRAIN,LAND,0
BETA_DEC,fk02,GRAIN,WATER,0
BETA_DEC,fk02,GRAIN,LABOR,0
BETA_DEC,fk02,GRAIN,SUPPL,0
BETA_DEC,fk02,ONGAR,LAND,0
BETA_DEC,fk02,ONGAR,WATER,0
BETA_DEC,fk02,ONGAR,LABOR,0
BETA_DEC,fk02,ONGAR,SUPPL,0
BETA_DEC,fk02,OTHDEC,LAND,0.029285694
BETA_DEC,fk02,OTHDEC,WATER,0.970646318
BETA_DEC,fk02,OTHDEC,LABOR,9E-10
BETA_DEC,fk02,OTHDEC,SUPPL,6.79872E-05
BETA_DEC,fk02,OTHFLD,LAND,0
BETA_DEC,fk02,OTHFLD,WATER,0
BETA_DEC,fk02,OTHFLD,LABOR,0
BETA_DEC,fk02,OTHFLD,SUPPL,0
BETA_DEC,fk02,OTHTRK,LAND,0
BETA_DEC,fk02,OTHTRK,WATER,0
BETA_DEC,fk02,OTHTRK,LABOR,0
BETA_DEC,fk02,OTHTRK,SUPPL,0
BETA_DEC,fk02,PASTR,LAND,0
BETA_DEC,fk02,PASTR,WATER,0
BETA_DEC,fk02,PASTR,LABOR,0
BETA_DEC,fk02,PASTR,SUPPL,0
BETA_DEC,fk02,POTATO,LAND,0
BETA_DEC,fk02,POTATO,WATER,0
BETA_DEC,fk02,POTATO,LABOR,0
BETA_DEC,fk02,POTATO,SUPPL,0
BETA_DEC,fk02,PRTOM,LAND,0
BETA_DEC,fk02,PRTOM,WATER,0
BETA_DEC,fk02,PRTOM,LABOR,0
BETA_DEC,fk02,PRTOM,SUPPL,0
BETA_DEC,fk02,RICE,LAND,0
BETA_DEC,fk02,RICE,WATER,0
BETA_DEC,fk02,RICE,LABOR,0
BETA_DEC,fk02,RICE,SUPPL,0
BETA_DEC,fk02,SAFLR,LAND,0
BETA_DEC,fk02,SAFLR,WATER,0
BETA_DEC,fk02,SAFLR,LABOR,0
BETA_DEC,fk02,SAFLR,SUPPL,0
BETA_DEC,fk02,SBEET,LAND,0
BETA_DEC,fk02,SBEET,WATER,0
BETA_DEC,fk02,SBEET,LABOR,0
BETA_DEC,fk02,SBEET,SUPPL,0
BETA_DEC,fk02,SUBTRP,LAND,0.049059351
BETA_DEC,fk02,SUBTRP,WATER,0.947677009
BETA_DEC,fk02,SUBTRP,LABOR,1.20677E-05
BETA_DEC,fk02,SUBTRP,SUPPL,0.003251573
BETA_DEC,fk02,VINE,LAND,0.038224406
BETA_DEC,fk02,VINE,WATER,0.94084335
BETA_DEC,fk02,VINE,LABOR,0.019903996
BETA_DEC,fk02,VINE,SUPPL,0.001028249
BETA_DEC,fk04,ALFAL,LAND,0.001195496
BETA_DEC,fk04,ALFAL,WATER,0.99880442
BETA_DEC,fk04,ALFAL,LABOR,0
BETA_DEC,fk04,ALFAL,SUPPL,8.36E-08
BETA_DEC,fk04,ALPIS,LAND,0.042018221
BETA_DEC,fk04,ALPIS,WATER,0.957946373
BETA_DEC,fk04,ALPIS,LABOR,3.384E-07
BETA_DEC,fk04,ALPIS,SUPPL,3.50676E-05
BETA_DEC,fk04,CORN,LAND,0.164429019
BETA_DEC,fk04,CORN,WATER,0.835544443
BETA_DEC,fk04,CORN,LABOR,1.19E-08
BETA_DEC,fk04,CORN,SUPPL,2.65264E-05
BETA_DEC,fk04,COTTN,LAND,0
BETA_DEC,fk04,COTTN,WATER,0
BETA_DEC,fk04,COTTN,LABOR,0
BETA_DEC,fk04,COTTN,SUPPL,0
BETA_DEC,fk04,CUCUR,LAND,0
BETA_DEC,fk04,CUCUR,WATER,0
BETA_DEC,fk04,CUCUR,LABOR,0
BETA_DEC,fk04,CUCUR,SUPPL,0
BETA_DEC,fk04,DRYBN,LAND,0.277987182
BETA_DEC,fk04,DRYBN,WATER,0.722010706
BETA_DEC,fk04,DRYBN,LABOR,0.000000006
BETA_DEC,fk04,DRYBN,SUPPL,2.1062E-06
BETA_DEC,fk04,FRTOM,LAND,0
BETA_DEC,fk04,FRTOM,WATER,0
BETA_DEC,fk04,FRTOM,LABOR,0
BETA_DEC,fk04,FRTOM,SUPPL,0
BETA_DEC,fk04,GRAIN,LAND,0.125860956
BETA_DEC,fk04,GRAIN,WATER,0.024343068
BETA_DEC,fk04,GRAIN,LABOR,6.41E-08
BETA_DEC,fk04,GRAIN,SUPPL,0.849795912
BETA_DEC,fk04,ONGAR,LAND,0
BETA_DEC,fk04,ONGAR,WATER,0
BETA_DEC,fk04,ONGAR,LABOR,0
BETA_DEC,fk04,ONGAR,SUPPL,0
BETA_DEC,fk04,OTHDEC,LAND,0.072873305
BETA_DEC,fk04,OTHDEC,WATER,0.927126689
BETA_DEC,fk04,OTHDEC,LABOR,0
BETA_DEC,fk04,OTHDEC,SUPPL,6.2E-09
BETA_DEC,fk04,OTHFLD,LAND,0
BETA_DEC,fk04,OTHFLD,WATER,0
BETA_DEC,fk04,OTHFLD,LABOR,0
BETA_DEC,fk04,OTHFLD,SUPPL,0
BETA_DEC,fk04,OTHTRK,LAND,9.5975E-06
BETA_DEC,fk04,OTHTRK,WATER,1.92E-08
BETA_DEC,fk04,OTHTRK,LABOR,5.58985E-05
BETA_DEC,fk04,OTHTRK,SUPPL,0.999934485
BETA_DEC,fk04,PASTR,LAND,0.000335949
BETA_DEC,fk04,PASTR,WATER,0.999664
BETA_DEC,fk04,PASTR,LABOR,3E-10
BETA_DEC,fk04,PASTR,SUPPL,5.07E-08
BETA_DEC,fk04,POTATO,LAND,0
BETA_DEC,fk04,POTATO,WATER,0
BETA_DEC,fk04,POTATO,LABOR,0
BETA_DEC,fk04,POTATO,SUPPL,0
BETA_DEC,fk04,PRTOM,LAND,0
BETA_DEC,fk04,PRTOM,WATER,0
BETA_DEC,fk04,PRTOM,LABOR,0
BETA_DEC,fk04,PRTOM,SUPPL,0
BETA_DEC,fk04,RICE,LAND,0
BETA_DEC,fk04,RICE,WATER,0
BETA_DEC,fk04,RICE,LABOR,0
BETA_DEC,fk04,RICE,SUPPL,0
BETA_DEC,fk04,SAFLR,LAND,0
BETA_DEC,fk04,SAFLR,WATER,0
BETA_DEC,fk04,SAFLR,LABOR,0
BETA_DEC,fk04,SAFLR,SUPPL,0
BETA_DEC,fk04,SBEET,LAND,0
BETA_DEC,fk04,SBEET,WATER,0
BETA_DEC,fk04,SBEET,LABOR,0
BETA_DEC,fk04,SBEET,SUPPL,0
BETA_DEC,fk04,SUBTRP,LAND,0.115523141
BETA_DEC,fk04,SUBTRP,WATER,0.884476846
BETA_DEC,fk04,SUBTRP,LABOR,0
BETA_DEC,fk04,SUBTRP,SUPPL,1.32E-08
BETA_DEC,fk04,VINE,LAND,0.092855634
BETA_DEC,fk04,VINE,WATER,0.907137855
BETA_DEC,fk04,VINE,LABOR,6.1911E-06
BETA_DEC,fk04,VINE,SUPPL,3.198E-07
BETA_DEC,fk07,ALFAL,LAND,0.001195794
BETA_DEC,fk07,ALFAL,WATER,0.998804204
BETA_DEC,fk07,ALFAL,LABOR,0
BETA_DEC,fk07,ALFAL,SUPPL,1.3E-09
BETA_DEC,fk07,ALPIS,LAND,0.021168104
BETA_DEC,fk07,ALPIS,WATER,0.978831778
BETA_DEC,fk07,ALPIS,LABOR,1.1E-09
BETA_DEC,fk07,ALPIS,SUPPL,1.161E-07
BETA_DEC,fk07,CORN,LAND,0.085655604
BETA_DEC,fk07,CORN,WATER,0.914344054
BETA_DEC,fk07,CORN,LABOR,2E-10
BETA_DEC,fk07,CORN,SUPPL,3.424E-07
BETA_DEC,fk07,COTTN,LAND,0
BETA_DEC,fk07,COTTN,WATER,0
BETA_DEC,fk07,COTTN,LABOR,0
BETA_DEC,fk07,COTTN,SUPPL,0
BETA_DEC,fk07,CUCUR,LAND,0
BETA_DEC,fk07,CUCUR,WATER,0
BETA_DEC,fk07,CUCUR,LABOR,0
BETA_DEC,fk07,CUCUR,SUPPL,0
BETA_DEC,fk07,DRYBN,LAND,0.155543168
BETA_DEC,fk07,DRYBN,WATER,0.84206532
BETA_DEC,fk07,DRYBN,LABOR,6.7619E-06
BETA_DEC,fk07,DRYBN,SUPPL,0.00238475
BETA_DEC,fk07,FRTOM,LAND,0
BETA_DEC,fk07,FRTOM,WATER,0
BETA_DEC,fk07,FRTOM,LABOR,0
BETA_DEC,fk07,FRTOM,SUPPL,0
BETA_DEC,fk07,GRAIN,LAND,0.70750408
BETA_DEC,fk07,GRAIN,WATER,0.282029597
BETA_DEC,fk07,GRAIN,LABOR,8E-10
BETA_DEC,fk07,GRAIN,SUPPL,0.010466322
BETA_DEC,fk07,ONGAR,LAND,0
BETA_DEC,fk07,ONGAR,WATER,0
BETA_DEC,fk07,ONGAR,LABOR,0
BETA_DEC,fk07,ONGAR,SUPPL,0
BETA_DEC,fk07,OTHDEC,LAND,0.037521261
BETA_DEC,fk07,OTHDEC,WATER,0.962478739
BETA_DEC,fk07,OTHDEC,LABOR,0
BETA_DEC,fk07,OTHDEC,SUPPL,0
BETA_DEC,fk07,OTHFLD,LAND,0
BETA_DEC,fk07,OTHFLD,WATER,0
BETA_DEC,fk07,OTHFLD,LABOR,0
BETA_DEC,fk07,OTHFLD,SUPPL,0
BETA_DEC,fk07,OTHTRK,LAND,0.004715326
BETA_DEC,fk07,OTHTRK,WATER,1.88282E-05
BETA_DEC,fk07,OTHTRK,LABOR,5.61303E-05
BETA_DEC,fk07,OTHTRK,SUPPL,0.995209715
BETA_DEC,fk07,PASTR,LAND,0.000335559
BETA_DEC,fk07,PASTR,WATER,0.999664027
BETA_DEC,fk07,PASTR,LABOR,2.2E-09
BETA_DEC,fk07,PASTR,SUPPL,4.119E-07
BETA_DEC,fk07,POTATO,LAND,0
BETA_DEC,fk07,POTATO,WATER,0
BETA_DEC,fk07,POTATO,LABOR,0
BETA_DEC,fk07,POTATO,SUPPL,0
BETA_DEC,fk07,PRTOM,LAND,0
BETA_DEC,fk07,PRTOM,WATER,0
BETA_DEC,fk07,PRTOM,LABOR,0
BETA_DEC,fk07,PRTOM,SUPPL,0
BETA_DEC,fk07,RICE,LAND,0
BETA_DEC,fk07,RICE,WATER,0
BETA_DEC,fk07,RICE,LABOR,0
BETA_DEC,fk07,RICE,SUPPL,0
BETA_DEC,fk07,SAFLR,LAND,0
BETA_DEC,fk07,SAFLR,WATER,0
BETA_DEC,fk07,SAFLR,LABOR,0
BETA_DEC,fk07,SAFLR,SUPPL,0
BETA_DEC,fk07,SBEET,LAND,0
BETA_DEC,fk07,SBEET,WATER,0
BETA_DEC,fk07,SBEET,LABOR,0
BETA_DEC,fk07,SBEET,SUPPL,0
BETA_DEC,fk07,SUBTRP,LAND,0.055764505
BETA_DEC,fk07,SUBTRP,WATER,0.862373039
BETA_DEC,fk07,SUBTRP,LABOR,0.000302695
BETA_DEC,fk07,SUBTRP,SUPPL,0.081559761
BETA_DEC,fk07,VINE,LAND,0.048231674
BETA_DEC,fk07,VINE,WATER,0.951718523
BETA_DEC,fk07,VINE,LABOR,4.73564E-05
BETA_DEC,fk07,VINE,SUPPL,2.4465E-06
BETA_DEC,fk11,ALFAL,LAND,0
BETA_DEC,fk11,ALFAL,WATER,0
BETA_DEC,fk11,ALFAL,LABOR,0
BETA_DEC,fk11,ALFAL,SUPPL,0
BETA_DEC,fk11,ALPIS,LAND,0
BETA_DEC,fk11,ALPIS,WATER,0
BETA_DEC,fk11,ALPIS,LABOR,0
BETA_DEC,fk11,ALPIS,SUPPL,0
BETA_DEC,fk11,CORN,LAND,0
BETA_DEC,fk11,CORN,WATER,0
BETA_DEC,fk11,CORN,LABOR,0
BETA_DEC,fk11,CORN,SUPPL,0
BETA_DEC,fk11,COTTN,LAND,0
BETA_DEC,fk11,COTTN,WATER,0
BETA_DEC,fk11,COTTN,LABOR,0
BETA_DEC,fk11,COTTN,SUPPL,0
BETA_DEC,fk11,CUCUR,LAND,0
BETA_DEC,fk11,CUCUR,WATER,0
BETA_DEC,fk11,CUCUR,LABOR,0
BETA_DEC,fk11,CUCUR,SUPPL,0
BETA_DEC,fk11,DRYBN,LAND,0
BETA_DEC,fk11,DRYBN,WATER,0
BETA_DEC,fk11,DRYBN,LABOR,0
BETA_DEC,fk11,DRYBN,SUPPL,0
BETA_DEC,fk11,FRTOM,LAND,0
BETA_DEC,fk11,FRTOM,WATER,0
BETA_DEC,fk11,FRTOM,LABOR,0
BETA_DEC,fk11,FRTOM,SUPPL,0
BETA_DEC,fk11,GRAIN,LAND,0
BETA_DEC,fk11,GRAIN,WATER,0
BETA_DEC,fk11,GRAIN,LABOR,0
BETA_DEC,fk11,GRAIN,SUPPL,0
BETA_DEC,fk11,ONGAR,LAND,0
BETA_DEC,fk11,ONGAR,WATER,0
BETA_DEC,fk11,ONGAR,LABOR,0
BETA_DEC,fk11,ONGAR,SUPPL,0
BETA_DEC,fk11,OTHDEC,LAND,0
BETA_DEC,fk11,OTHDEC,WATER,0
BETA_DEC,fk11,OTHDEC,LABOR,0
BETA_DEC,fk11,OTHDEC,SUPPL,0
BETA_DEC,fk11,OTHFLD,LAND,0
BETA_DEC,fk11,OTHFLD,WATER,0
BETA_DEC,fk11,OTHFLD,LABOR,0
BETA_DEC,fk11,OTHFLD,SUPPL,0
BETA_DEC,fk11,OTHTRK,LAND,0
BETA_DEC,fk11,OTHTRK,WATER,0
BETA_DEC,fk11,OTHTRK,LABOR,0
